Id,Type,Job Name,User Name,Date,Time,Print Pages,Color Pages
313,Print(Network),Archivo PDF,mcampero,12/05/19,10:30:05,1,1
314,Print(Network),Documento1,mornelas,12/05/19,10:33:01,1,0
315,Print(Network),Instrucciones de Transferencia CIB 2838 05Dic2019,mcampero,12/05/19,10:35:25,2,2
316,Print(Network),Reporte Semanal al 29Nov19.xlsx,-,12/05/19,10:50:23,1,0
317,Print(Network),Memorando,amunguia,12/05/19,10:57:36,1,0
318,Print(Network),4.Comunicado DistribuciÛn de Valor Residual y remanentes CIB 30,-,12/05/19,11:03:16,2,2
319,Print(Network),InstrucciÛn de Transferencia,ggonzalez,12/05/19,11:09:41,2,2
320,Print(Network),Reporte de Transferencias.xlsx,ggonzalez,12/05/19,11:09:58,1,1
321,Print(Network),Reporte DispersiÛn 05 dic 19.xlsx,sgonzalez,12/05/19,11:24:50,1,1
322,Print(Network),InstrucciÛn de DispersiÛn 05 dic 19,sgonzalez,12/05/19,11:25:05,2,2
323,Copy,-,-,12/05/19,11:29:53,6,0
324,Copy,-,-,12/05/19,11:30:26,4,0
325,Print(Network),Visio-Flujograma.vsdx,pmolano,12/05/19,11:46:02,2,1
326,Print(Network),Visio-Flujograma.vsdx,pmolano,12/05/19,11:48:31,2,2
327,Print(Network),Archivo PDF,groman,12/05/19,11:51:11,1,1
328,Print(Network),ConstituciÛn de Reservas CIB 3176 UNIRECB 19.docx,ggonzalez,12/05/19,11:52:30,3,3
329,Print(Network),Libro3,abalcazar,12/05/19,11:55:59,2,0
330,Print(Network),5.InstruciÛn de devoluciÛn de recursos Fid CIB 3012 EmisiÛn V,-,12/05/19,12:11:04,2,2
331,Print(Network),Visio-CIB2620.vsdx,pmolano,12/05/19,12:17:23,2,2
332,Print(Network),Criterios Elegibilidad y Validacio¥n v5,raguirre,12/05/19,12:19:42,8,7
333,Print(Network),Criterios Elegibilidad y Validacio¥n v5,raguirre,12/05/19,12:20:26,8,7
334,Print(Network),Criterios Elegibilidad y Validacio¥n v5,raguirre,12/05/19,12:21:16,8,7
335,Print(Network),11.IMPS SOBRE NOMINA NOV19.pdf,asosa,12/05/19,12:29:45,1,0
336,Print(Network),Memorando,asosa,12/05/19,12:30:31,3,0
337,Print(Network),TABLA DE AMORT 18151164 VALIDAR.xls,fderio,12/05/19,12:40:44,1,1
338,Print(Network),TABLA DE AMORT 18151164 VALIDAR.xls,garreola,12/05/19,12:41:00,1,1
339,Print(Network),Reporte de DispersiÛn Noviembre FM.xlsx,pmolano,12/05/19,12:45:09,1,1
340,Print(Network),18150024 DAVID IVAN GUZMAN CALDERON.xlsx,fderio,12/05/19,13:02:53,1,1
341,Print(Network),18150307 SOCRATES MEDINA GALLARDO.xlsx,fderio,12/05/19,13:12:35,1,1
342,Print(Network),18151003 NORA BEATRIZ RAMOS PONCE.xlsx,fderio,12/05/19,13:15:23,1,1
343,Print(Network),18150498 FELIX FAUSTO TLAHUECHTL TEPOX.xlsx,fderio,12/05/19,13:22:17,1,1
344,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,13:32:28,1,0
345,Print(Network),Archivo PDF,groman,12/05/19,13:39:15,1,1
346,Print(Network),Archivo PDF,groman,12/05/19,13:39:31,1,1
347,Print(Network),UNIRECB19 Reporte Semanal al 29 de nov 2019.xlsx,ggonzalez,12/05/19,13:43:12,1,0
348,Print(Network),UNIRECB19 Reporte Semanal al 29 de nov 2019.xlsx,ggonzalez,12/05/19,13:47:07,1,0
349,Print(Network),F0000003194.pdf,asosa,12/05/19,14:19:39,1,0
350,Print(Network),F0000003190.pdf,asosa,12/05/19,14:19:53,1,0
351,Print(Network),F0000003191.pdf,asosa,12/05/19,14:20:14,1,0
352,Print(Network),F0000003189.pdf,asosa,12/05/19,14:20:35,1,0
353,Print(Network),F0000003188.pdf,asosa,12/05/19,14:20:56,1,0
354,Print(Network),F0000003187.pdf,asosa,12/05/19,14:21:15,1,0
355,Print(Network),F0000003186.pdf,asosa,12/05/19,14:21:35,1,0
356,Print(Network),F0000003195.pdf,asosa,12/05/19,14:21:55,1,0
357,Print(Network),F0000003205.pdf,asosa,12/05/19,14:22:15,1,0
358,Print(Network),F0000003204.pdf,asosa,12/05/19,14:22:35,1,0
359,Print(Network),F0000003202.pdf,asosa,12/05/19,14:22:55,1,0
360,Print(Network),F0000003185.pdf,asosa,12/05/19,14:23:15,1,0
361,Print(Network),F0000003184.pdf,asosa,12/05/19,14:23:35,1,0
362,Print(Network),F0000003193.pdf,asosa,12/05/19,14:23:55,1,0
363,Print(Network),F0000003192.pdf,asosa,12/05/19,14:24:15,1,0
364,Print(Network),F0000003203.pdf,asosa,12/05/19,14:24:35,1,0
365,Print(Network),F0000003215.pdf,asosa,12/05/19,14:24:55,1,0
366,Print(Network),F0000003214.pdf,asosa,12/05/19,14:25:15,1,0
367,Print(Network),F0000003213.pdf,asosa,12/05/19,14:25:35,1,0
368,Print(Network),F0000003201.pdf,asosa,12/05/19,14:25:55,1,0
369,Print(Network),F0000003200.pdf,asosa,12/05/19,14:26:15,1,0
370,Print(Network),F0000003199.pdf,asosa,12/05/19,14:26:35,1,0
371,Print(Network),F0000003198.pdf,asosa,12/05/19,14:26:55,1,0
372,Print(Network),F0000003197.pdf,asosa,12/05/19,14:27:15,1,0
373,Print(Network),F0000003212.pdf,asosa,12/05/19,14:27:35,1,0
374,Print(Network),F0000003211.pdf,asosa,12/05/19,14:27:55,1,0
375,Print(Network),F0000003210.pdf,asosa,12/05/19,14:28:15,1,0
376,Print(Network),F0000003217.pdf,asosa,12/05/19,14:28:35,1,0
377,Print(Network),F0000003220.pdf,asosa,12/05/19,14:28:55,1,0
378,Print(Network),F0000003208.pdf,asosa,12/05/19,14:29:15,1,0
379,Print(Network),F0000003219.pdf,asosa,12/05/19,14:29:35,1,0
380,Print(Network),F0000003218.pdf,asosa,12/05/19,14:29:55,1,0
381,Print(Network),F0000003209.pdf,asosa,12/05/19,14:30:15,1,0
382,Print(Network),F0000003207.pdf,asosa,12/05/19,14:30:35,1,0
383,Print(Network),F0000003206.pdf,asosa,12/05/19,14:30:55,1,0
384,Print(Network),F0000003216.pdf,asosa,12/05/19,14:31:15,1,0
385,Print(Network),F0000003196.pdf,asosa,12/05/19,14:31:35,1,0
386,Copy,-,-,12/05/19,14:41:45,2,0
387,Copy,-,-,12/05/19,14:42:09,2,0
388,Copy,-,-,12/05/19,14:42:37,2,0
389,Print(Network),COMPROBACION DE GASTOS GestiÛn Puebla Historico real_2019.xlsx,groman,12/05/19,14:56:26,1,1
390,Print(Network),FACTUR-TNO9501233H4-001690_CFDI.pdf,mornelas,12/05/19,15:00:26,1,0
391,Print(Network),SECFD_20191112_081048.pdf,asosa,12/05/19,15:04:47,1,0
392,Print(Network),POLIZA 176766.pdf,fderio,12/05/19,15:17:05,5,5
393,Print(Network),PAGO  TALAVERA NOTARIOS POR PODER 101096 Y 8 TESTIMONIOS..xlsx,mornelas,12/05/19,15:17:47,1,0
394,Print(Network),TABLA DE AMORT 18150966.xls,garreola,12/05/19,15:21:35,1,1
395,Print(Network),TABLA DE AMORT 18150966.xls,garreola,12/05/19,15:21:49,1,1
396,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:33:04,1,0
397,Print(Network),Documento1,fderio,12/05/19,15:33:32,2,0
398,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:34:39,1,0
399,Print(Network),Comprobante Pago CIE,amunguia,12/05/19,15:36:57,1,0
400,Print(Network),TABLA DE AMORT 18150493.xls,garreola,12/05/19,15:42:20,1,1
401,Print(Network),TABLA DE AMORT 18150493.xls,garreola,12/05/19,15:42:42,1,1
402,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:43:35,1,0
403,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:45:44,1,0
404,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:45:54,1,0
405,Print(Network),Comprobante Pago CIE,amunguia,12/05/19,15:50:21,1,0
406,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:51:59,1,0
407,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:53:36,1,0
408,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:53:47,1,0
409,Print(Network),TABLA DE AMORT 18150493.xls,garreola,12/05/19,15:54:27,1,1
410,Print(Network),TABLA DE AMORT 18150493.xls,garreola,12/05/19,15:54:39,1,1
411,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:55:44,1,0
412,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,15:55:55,1,0
413,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,16:01:11,1,0
414,Print(Network),Comprobante Pago Interbancario,amunguia,12/05/19,16:01:25,1,0
415,Print(Network),BBVA - Net Cash,amunguia,12/05/19,16:01:45,1,0
416,Print(Network),Reporte Simplificado de Movimientos,amunguia,12/05/19,16:02:20,1,0
417,Print(Network),https:  www.bancanetempresarial.banamex...ne5 AJLHE@ONEDX5H1H013,amunguia,12/05/19,16:06:39,1,0
418,Print(Network),Comprobante (21).pdf,amunguia,12/05/19,16:09:41,1,0
419,Print(Network),TABLA DE AMORT 18150061 SEMANAL.xls,garreola,12/05/19,16:51:25,1,1
420,Print(Network),TABLA DE AMORT 18150061 SEMANAL.xls,garreola,12/05/19,16:51:40,2,2
421,Print(Network),TABLA DE AMORT 18151167.xls,fderio,12/05/19,16:52:32,1,1
422,Print(Network),TABLA DE AMORT 18151167.xls,fderio,12/05/19,16:53:16,1,1
423,Print(Network),Carta de InstrucciÛn Distribuciones 06Dic2019,mcampero,12/05/19,16:54:35,2,2
424,Print(Network),TABLA DE AMORT 18151291.xls,fderio,12/05/19,16:57:46,1,1
425,Print(Network),TABLA DE AMORT 18151291.xls,fderio,12/05/19,16:58:01,1,1
426,Print(Network),PAGO TALAVERA NOTARIOS 50 POR ELABORACION DE PODER 101 096 Y 8 T,mornelas,12/05/19,17:06:37,2,0
427,Print(Network),DAA921228AR9-A328-D6440A32-65E7-4FBB-9663-56208EE7CAF1.pdf,amunguia,12/05/19,17:17:50,1,0
428,Print(Network),DAA921228AR9-A329-CE29DBDA-A61F-47BF-B27E-4FC90CF81141.pdf,amunguia,12/05/19,17:18:04,1,0
429,Print(Network),DAA921228AR9-A330-5C2478AF-102D-4D42-8DE1-6D401B1E9C03.pdf,amunguia,12/05/19,17:18:25,1,0
430,Print(Network),18151508 ANA MARIA CORVERA OJEDA.xlsx,fderio,12/05/19,17:19:09,1,1
431,Print(Network),-,-,12/05/19,17:21:13,2,2
432,Print(Network),-,-,12/05/19,17:21:44,2,2
433,Print(Network),18151508 ANA MARIA CORVERA OJEDA.xlsx,fderio,12/05/19,17:22:05,1,1
434,Print(Network),-,-,12/05/19,17:24:18,2,2
435,Print(Network),Memorando,ggonzalez,12/05/19,17:24:56,1,0
436,Print(Network),18151274 ISIS PAULINA GONZALEZ ROCHA.xlsx,fderio,12/05/19,17:26:10,1,1
437,Print(Network),FICHAS DE DEP”SITOS PLANFIA.xlsx,mpineda,12/05/19,17:30:45,1,1
438,Print(Network),18150067 ELENA ADRIANA MELCHOR HERNANDEZ.xlsx,fderio,12/05/19,17:32:37,1,1
439,Print(Network),-,-,12/05/19,17:36:54,1,1
440,Print(Network),-,-,12/05/19,17:37:53,1,1
441,Print(Network),-,-,12/05/19,17:38:56,2,2
442,Print(Network),-,-,12/05/19,17:39:26,10,10
443,Print(Network),-,-,12/05/19,17:40:56,2,2
444,Print(Network),-,-,12/05/19,17:41:19,1,1
445,Print(Network),FTDA-3104688.pdf,abalcazar,12/05/19,17:43:30,1,0
446,Print(Network),XICOTENCATL 61OK .pdf,aestrada,12/05/19,17:44:36,3,3
447,Print(Network),Template_CartaAdmonMaestro,gmalo,12/05/19,17:44:58,3,3
448,Print(Network),FICHA - SAN PABLO TEPETLAPA #96.pdf,aestrada,12/05/19,17:46:37,2,2
449,Print(Network),PAGO TALAVERA NOTARIOS 50 POR ELABORACION DE PODER 101 096 Y 8 T,mornelas,12/05/19,17:46:56,2,0
450,Print(Network),FICHA - CUELLAR #85.pdf,aestrada,12/05/19,17:47:21,4,4
451,Print(Network),CALZ. DE LAS BOMBAS 128  COL. EX HACIENDA COAPA (CASA).pdf,aestrada,12/05/19,17:47:55,2,2
452,Print(Network),ISABEL LA CATOLICA  COL. INDEPENDENCIA (CASA).pdf,aestrada,12/05/19,17:48:25,2,2
453,Print(Network),FACTUR-TNO9501233H4-001568_CFDI.pdf,mornelas,12/05/19,17:50:07,1,0
454,Print(Network),FACTUR-TNO9501233H4-001690_CFDI (003).pdf,mornelas,12/05/19,17:59:18,1,0
455,Print(Network),PAGO  TALAVERA NOTARIOS LT 18 MZ 2 URUAPAN  MICHOACAN.xlsx,mornelas,12/05/19,18:01:26,1,0
456,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,12/06/19,7:23:55,2,0
457,Print(Network),Banca ElectrÛnica PyME-BEP,asosa,12/06/19,7:27:43,1,0
458,Print(Network),IMG_20191205_173541.jpg,garreola,12/06/19,8:00:49,1,1
459,Print(Network),IMG_20191205_173508.jpg,garreola,12/06/19,8:01:10,1,1
460,Print(Network),IMG_20191205_194705_resized_20191205_074818178.jpg,garreola,12/06/19,8:01:57,1,1
461,Print(Network),IMG_20191205_194705_resized_20191205_075038371.jpg,garreola,12/06/19,8:02:16,1,1
462,Print(Network),-,-,12/06/19,8:38:19,1,1
463,Print(Network),InstrucciÛn de Transferencias al 29 Nov 19_Terracota.docx,-,12/06/19,8:40:25,2,2
464,Print(Network),-,-,12/06/19,8:40:42,1,1
465,Print(Network),Reporte de Transferencias al 29 Nov 19_formato Actinver.xlsx,-,12/06/19,8:41:04,1,1
466,Print(Network),Fondeo Cta Gastos CIB 2423.docx,-,12/06/19,8:41:26,1,1
467,Print(Network),Carta de Instrucciones CIB 2720 06Dic2019,mcampero,12/06/19,8:44:36,2,2
468,Print(Network),Reporte Disp CIB2720 06Dic19.xlsx,mcampero,12/06/19,8:44:53,1,1
469,Print(Network),Archivo PDF,mcampero,12/06/19,8:45:14,1,1
470,Print(Network),Reporte Semanal al 29Nov19.xlsx,-,12/06/19,8:48:45,2,2
471,Print(Network),UNIRECB19 Reporte Semanal al 29 de nov 2019.xlsx,ggonzalez,12/06/19,8:58:49,2,2
472,Print(Network),-,-,12/06/19,8:59:13,2,2
473,Print(Network),-,-,12/06/19,8:59:30,1,1
474,Print(Network),-,-,12/06/19,9:06:05,1,0
475,Print(Network),-,-,12/06/19,9:14:23,2,2
476,Print(Network),-,-,12/06/19,9:14:57,11,11
477,Print(Network),-,-,12/06/19,9:16:27,2,2
478,Print(Network),-,-,12/06/19,9:16:50,1,1
479,Print(Network),-,-,12/06/19,9:18:19,1,1
480,Print(Network),Formato de Vacaciones TRC_Gabriela Gonz·lez.pdf,abalcazar,12/06/19,9:22:50,1,0
481,Print(Network),Formato de Vacaciones TRC_Gabriela Gonz·lez.pdf,abalcazar,12/06/19,9:23:04,1,1
482,Print(Network),Formato de Vacaciones TRC_ Diana Padilla.pdf,abalcazar,12/06/19,9:23:25,1,1
483,Print(Network),Formato de Vacaciones TRC_ Edgar Maceda.pdf,abalcazar,12/06/19,9:23:47,1,1
484,Print(Network),Formato de Vacaciones TRC_ Miguel Valdez.pdf,abalcazar,12/06/19,9:24:09,1,1
485,Print(Network),Formato de Vacaciones TRC_ Alejandra Mungia.pdf,abalcazar,12/06/19,9:24:31,1,1
486,Print(Network),Formato de Vacaciones TRC_ Diana Padilla (003).pdf,abalcazar,12/06/19,9:24:53,1,1
487,Print(Network),Formato de Vacaciones TRC_ Guillermo Malo.pdf,abalcazar,12/06/19,9:25:14,1,1
488,Print(Network),Formato de Vacaciones TRC_ Lorena Duran 2.pdf,abalcazar,12/06/19,9:25:36,1,1
489,Print(Network),Formato de Vacaciones TRC_ Lorena Duran.pdf,abalcazar,12/06/19,9:25:58,1,1
490,Print(Network),Formato de Vacaciones TRC_ Mario Garza.pdf,abalcazar,12/06/19,9:26:20,1,1
491,Print(Network),Consentimiento Terracota CI 4 dic 2019,ggonzalez,12/06/19,9:26:42,2,2
492,Print(Network),Anexo A_CI 4 dic 2019.xlsx,ggonzalez,12/06/19,9:27:05,1,1
493,Print(Network),Anexo A_CI 4 dic 2019.xlsx,ggonzalez,12/06/19,9:27:27,1,1
494,Print(Network),Convenio de CesiÛn Inversa 4 dic 2019,ggonzalez,12/06/19,9:27:49,6,0
495,Print(Network),Convenio de CesiÛn Inversa 4 dic 2019,ggonzalez,12/06/19,9:28:19,6,0
496,Print(Network),Reporte DispersiÛn 06 dic 19.xlsx,sgonzalez,12/06/19,9:40:11,1,1
497,Print(Network),InstrucciÛn de DispersiÛn 06 dic 19,sgonzalez,12/06/19,9:40:26,2,2
498,Print(Network),Rep. Distrib.xlsx,mcampero,12/06/19,9:43:44,1,1
499,Print(Network),Reporte Semanal al 29Nov19.xlsx,-,12/06/19,9:45:17,2,2
500,Print(Network),InstrucciÛn Pago de ContraprestaciÛn VANRCB18.docx,-,12/06/19,9:45:37,2,2
501,Print(Network),-,-,12/06/19,9:45:55,1,1
502,Print(Network),Instruccion de Transferencia entre cuentas.docx,-,12/06/19,9:47:43,1,1
503,Print(Network),Comunicado ActualizaciÛn Lista NDC VANRCB 18.docx,-,12/06/19,9:48:05,2,2
504,Print(Network),IncorporaciÛn al Fideicomiso Vanrenta (Lista Periodica).xlsx,-,12/06/19,9:48:28,1,1
505,Print(Network),Base Juridico Acuses 2019.xlsx,ggonzalez,12/06/19,10:04:19,1,0
506,Print(Network),Carta de InstrucciÛn F3191 06Dic2019,mcampero,12/06/19,10:06:00,2,2
507,Print(Network),Reporte de AdministraciÛn FM 3191 PF 06 Diciembre 19.xlsx,mcampero,12/06/19,10:06:15,1,1
508,Print(Network),document,abalcazar,12/06/19,10:06:37,3,0
509,Print(Network),Credit Suisse Propuesta de AdministraciÛn Sustituta Credijusto,gmalo,12/06/19,10:09:25,2,2
510,Print(Network),Credit Suisse Propuesta de AdministraciÛn Sustituta Credijusto,gmalo,12/06/19,10:11:16,2,2
511,Print(Network),Archivo PDF,garreola,12/06/19,10:12:42,1,1
512,Print(Network),Archivo PDF,mcampero,12/06/19,10:12:53,1,1
513,Print(Network),document,abalcazar,12/06/19,10:13:15,3,0
514,Print(Network),Credit Suisse Propuesta de AdministraciÛn Sustituta Credijusto ,gmalo,12/06/19,10:18:59,5,5
515,Print(Network),-,-,12/06/19,10:22:53,1,1
516,Print(Network),12. InstrucciÛn de pago de Intereses F 3858 Diciembre,pmolano,12/06/19,10:33:25,2,2
517,Print(Network),InstrucciÛn de DispersiÛn F 1297,pmolano,12/06/19,10:33:43,2,2
518,Print(Network),Reporte de DispersiÛn FM 061219.xlsx,pmolano,12/06/19,10:34:06,1,1
519,Print(Network),PAGO TALAVERA NOTARIOS PODER 101 096.xls,mornelas,12/06/19,10:38:09,1,0
520,Print(Network),12. InstrucciÛn de pago de Intereses F 3858 Diciembre,pmolano,12/06/19,10:40:30,1,1
521,Print(Network),InstrucciÛn Pago de Intereses,sgonzalez,12/06/19,10:41:52,2,2
522,Print(Network),Validaciones.pdf,ggonzalez,12/06/19,10:49:55,3,0
523,Print(Network),Centro de devoluciones.pdf,emaceda,12/06/19,10:51:07,3,3
524,Print(Network),Instruccion DistribuciÛn 06 dic 19,sgonzalez,12/06/19,10:55:10,2,2
525,Print(Network),Instruccion Distribucion Renovaciones 06 dic 19,sgonzalez,12/06/19,10:55:54,2,2
526,Print(Network),Archivo PDF,mcampero,12/06/19,11:06:13,1,1
527,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:07:55,1,0
528,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:08:06,1,0
529,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:08:26,1,0
530,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:08:46,1,0
531,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:09:07,1,0
532,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:09:27,1,0
533,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:09:47,1,0
534,Print(Network),Copia de Acuses.xlsx,-,12/06/19,11:10:07,1,0
535,Print(Network),Rep. Distrib.xlsx,mcampero,12/06/19,11:10:27,1,1
536,Print(Network),TABLA DE AMORT 18150635.xls,fderio,12/06/19,11:10:47,1,1
537,Print(Network),TABLA DE AMORT 18150635.xls,fderio,12/06/19,11:11:09,1,1
538,Print(Network),TABLA DE AMORT 18151164 VALIDAR.xls,fderio,12/06/19,11:14:45,1,1
539,Print(Network),TABLA DE AMORT 18151164 VALIDAR.xls,garreola,12/06/19,11:15:00,1,1
540,Print(Network),Carta de InstrucciÛn Distribuciones 06Dic2019,mcampero,12/06/19,11:23:37,2,2
541,Print(Network),18151186 CAROLINA PEREZ HERRERA.xlsx,fderio,12/06/19,11:25:54,1,1
542,Print(Network),-,-,12/06/19,11:40:02,2,0
543,Print(Network),-,-,12/06/19,11:45:02,2,0
544,Print(Network),Archivo PDF,garreola,12/06/19,11:49:07,1,1
545,Print(Network),Archivo PDF,garreola,12/06/19,11:49:25,1,1
546,Print(Network),AMIS   Seguro Obligatorio,garreola,12/06/19,11:52:53,1,1
547,Print(Network),-,-,12/06/19,11:54:15,1,1
548,Print(Network),-,-,12/06/19,11:55:58,2,2
549,Print(Network),-,-,12/06/19,11:58:05,2,2
550,Print(Network),-,-,12/06/19,11:58:22,2,2
551,Print(Network),-,-,12/06/19,11:58:42,1,1
552,Print(Network),Memorando,garreola,12/06/19,12:07:46,2,2
553,Print(Network),-,-,12/06/19,12:24:59,1,1
554,Print(Network),-,-,12/06/19,12:32:36,2,2
555,Print(Network),Credencial 2019.xlsx,abalcazar,12/06/19,12:33:29,3,0
556,Print(Network),COMPROBACION DE GASTOS Yisroel JYH Lopez 4 Dic_2019.xlsx,groman,12/06/19,12:48:53,1,1
557,Print(Network),Contrato Determinado_Alicia MartÌnez - 6,abalcazar,12/06/19,12:49:37,10,0
558,Print(Network),Contrato Determinado_Alicia MartÌnez - 6,abalcazar,12/06/19,12:50:04,10,0
559,Print(Network),carta Alicia _6,abalcazar,12/06/19,12:50:39,1,0
560,Print(Network),GetFileCopyFileHandler.aspx,fderio,12/06/19,12:57:28,5,0
561,Print(Network),Contrato Determinado_Marcos Montes-3,abalcazar,12/06/19,12:59:41,10,0
562,Print(Network),Contrato Determinado_Marcos Montes-3,abalcazar,12/06/19,13:00:07,10,0
563,Print(Network),-,-,12/06/19,13:12:18,2,2
564,Print(Network),pago en ventanilla.pdf,mornelas,12/06/19,13:13:01,1,0
565,Print(Network),Memorando,mornelas,12/06/19,13:14:38,3,0
566,Print(Network),TABLA DE AMORT 18151454.xls,garreola,12/06/19,13:30:43,1,1
567,Print(Network),TABLA DE AMORT 18151454.xls,garreola,12/06/19,13:30:58,1,1
568,Print(Network),TABLA DE AMORT 18151454.xls,garreola,12/06/19,13:37:12,1,1
569,Print(Network),Archivo PDF,cgonzalez,12/06/19,13:46:50,1,0
570,Print(Network),1972923632.pdf,sgonzalez,12/06/19,14:00:31,7,5
571,Copy,-,-,12/06/19,14:06:28,1,0
572,Print(Network),Reporte de Cumplimiento Criterios de Elegibilidad del Administr,pmolano,12/06/19,14:12:16,2,2
573,Print(Network),Reporte del AM de cumplimiento de Criterios de Elegibilidad,pmolano,12/06/19,14:12:51,1,1
574,Print(Network),GA-#228781-v2A-Finsustenta___Contrato_de_CrÈdito - PMCP - Limpi,raguirre,12/06/19,14:33:56,45,12
575,Print(Network),GA-#239709-v1B-Finsustenta___Contrato_de_AdministraciÛn,raguirre,12/06/19,14:38:56,21,3
576,Print(Network),GA-#229045-v3A-Finsustenta___Contrato_de_Fideicomiso - PMCP -Li,raguirre,12/06/19,14:47:44,63,24
577,Print(Network),GA-#239677-v1B-Finsustenta___Contrato_de_AdministraciÛn_Maestra,raguirre,12/06/19,14:55:09,16,2
578,Print(Network),Criterios Elegibilidad y Validacio¥n v5,raguirre,12/06/19,15:03:54,8,7
579,Print(Network),Financiera Sustenta_20191108_180737.pdf,raguirre,12/06/19,15:06:57,6,6
580,Print(Network),PERMISO METR”POLI 2019,abalcazar,12/06/19,15:11:51,6,0
581,Print(Network),GA-#229977-v1B-Finsustenta___Anexos_Contrato_de_CrÈdito,raguirre,12/06/19,15:14:13,55,3
582,Print(Network),-,-,12/06/19,15:31:16,2,0
583,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/06/19,15:33:03,1,0
584,Print(Network),Copia de Acuses.xlsx,ggonzalez,12/06/19,15:33:13,1,0
585,Print(Network),-,-,12/06/19,15:42:48,2,2
586,Print(Network),GuÌa de notificaciones,mornelas,12/06/19,16:47:28,31,0
587,Print(Network),FORMATO DE INFORME Y EXTRACTO SOLICITAD...ESTA LA QUEJA - derech,mornelas,12/06/19,17:21:19,5,0
588,Print(Network),Reporte de AdministraciÛn FM 3191 Mensul Noviembre.xlsx,mcampero,12/06/19,18:00:55,1,1
589,Print(Network),ProcuradurÌa Federal del Consumidor informe JOSE MARIA NU—EZ D,mornelas,12/06/19,18:25:05,2,0
590,Print(Network),ProcuradurÌa Federal del Consumidor informe JOSE MARIA NU—EZ D,mornelas,12/06/19,18:25:21,2,0
591,Print(Network),ProcuradurÌa Federal del Consumidor informe JOSE MARIA NU—EZ D,mornelas,12/06/19,18:25:43,2,0
592,Print(Network),TADI,asosa,12/09/19,7:31:11,1,1
593,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,12/09/19,7:33:00,2,0
594,Print(Network),TADI,asosa,12/09/19,7:34:59,1,1
595,Print(Network),Banca ElectrÛnica PyME-BEP,asosa,12/09/19,7:35:16,1,0
596,Print(Network),Banca ElectrÛnica PyME-BEP,asosa,12/09/19,7:35:37,1,0
597,Print(Network),AAT BANORTE TC DIC 19.pdf,asosa,12/09/19,7:37:29,7,0
598,Print(Network),TADI,asosa,12/09/19,7:39:16,1,1
599,Print(Network),Banca ElectrÛnica PyME-BEP,asosa,12/09/19,7:39:45,1,0
